doc_number,positive,negative,ratio_pos_over_neg,positive_ratio,negative_ratio,net_ratio,length,parent_doc,offset,from,to,subj,sent,cc,questions,chars
C05758865,0,1,0.0,0.0,0.0714285714286,-0.0714285714286,14,,1,Hillary Clinton,S 'abedinh@state.gov',Re: King Abdullah names Prince Hussein Crown Prince,"Thursday, July 2, 2009 4:41 PM",,,58
C05758867,10,1,10.0,0.1,0.01,0.09,100,,1,Hillary Clinton,'Stephen.Roach,Re: Back in DC,"Thursday, July 2, 2009 4:58 PM", 'ValmoroU@state.goV,,475
C05758868,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,Huma Abedin,Re: King Abdullah names Prince Hussein Crown Prince,"Thursday, July 2, 2009 6:06 PM",,,19
C05758868,0,1,0.0,0.0,0.2,-0.2,5,,3,Hillary Clinton,Huma Abedin,Re: King Abdullah names Prince Hussein Crown Prince,Thu Jul 02 16:41:23 2009,,,20
C05758869,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,Huma Abedin,Re: Aliyev call,"Thursday, July 2, 2009 9:23 PM",,,46
C05758870,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Huma Abedin,Re:,"Friday, July 3, 2009 11:08 AM",,,27
C05758871,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Huma Abedin,Re:,"Friday, July 3,2009 11:17 AM",,,29
C05758872,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 10:42 AM",,,29
C05758873,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 10:47 AM",,,56
C05758874,1,0,0,0.2,0.0,0.2,5,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 10:53 AM",,,26
C05758875,1,0,0,0.0909090909091,0.0,0.0909090909091,11,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 11:43 AM",,,50
C05758875,1,0,0,0.2,0.0,0.2,5,,3,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 10:52:48 2009,,,26
C05758876,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 12:08 PM",,,0
C05758876,1,0,0,0.0909090909091,0.0,0.0909090909091,11,,3,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 11:43:20 2009,,,50
C05758876,1,0,0,0.2,0.0,0.2,5,,5,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 10:52:48 2009,,,26
C05758877,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 5:01 PM",,,38
C05758877,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 12:08:01 2009,,,0
C05758877,1,0,0,0.0909090909091,0.0,0.0909090909091,11,,5,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 11:43:20 2009,,,50
C05758877,1,0,0,0.2,0.0,0.2,5,,7,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 10:52:48 2009,,,26
C05758878,1,0,0,0.0666666666667,0.0,0.0666666666667,15,,1,Hillary Clinton,Huma Abedin,Re: Letters,"Saturday, July 4, 2009 5:20 PM",,,46
C05758878,0,0,0,0.0,0.0,0.0,9,,3,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 17:01:18 2009,,,38
C05758878,0,0,0,0.0,0.0,0.0,1,,5,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 12:08:01 2009,,,0
C05758878,1,0,0,0.0909090909091,0.0,0.0909090909091,11,,7,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 11:43:20 2009,,,50
C05758878,1,0,0,0.2,0.0,0.2,5,,9,Hillary Clinton,Huma Abedin,Re: Letters,Sat Jul 04 10:52:48 2009,,,26
C05758879,3,0,0,0.142857142857,0.0,0.142857142857,21,,1,Hillary Clinton,Cheryl Mills,Re: OAS Update,"Saturday; July 4, 2009 10:42 PM",,,101
C05758880,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: OAS Update,"Saturday, July 4, 2009 10:47 PM",,,0
C05758881,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Cheryl Mills,Re: OAS Update,"Sunday, July 5, 2009 7:48 AM",,,17
C05758882,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Cheryl Mills,Re: OAS Update,"Sunday, July 5, 2009 8:54 AM",,,32
C05758883,2,1,2.0,0.0408163265306,0.0204081632653,0.0204081632653,49,,1,Hillary Clinton,Cheryl Mills,Re: QDDR,"Sunday, July 5, 2009 1:31 PM",,,214
C05758884,7,0,0,0.0875,0.0,0.0875,80,,1,Hillary Clinton,'wburns6E,Re: Note from Bill Burns,"Sunday, July 5, 2009 5:44 PM",,,396
C05758888,0,0,0,0.0,0.0,0.0,18,,1,Hillary Clinton,Huma Abedin; 'ValmoroU@state.goV,Schedule,"Monday, July 6, 2009 7:23 AM",,,74
C05758891,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton,Cheryl Mills,Re: Time Window for S Meeting with Zelaya Tomorrow?,"Monday, July 6, 2009 8:43 AM", 'ValmoroU@state.goV;Jacob Sullivan;Huma Abedin,,31
C05758903,4,2,2.0,0.0519480519481,0.025974025974,0.025974025974,77,,1,Hillary Clinton,Cheryl Mills,Re: BBC: Saddam's rule 'better' for gay Iraqis,"Monday, July 6, 2009 8:43 AM",,,345
C05758905,1,0,0,0.166666666667,0.0,0.166666666667,6,,1,Hillary Clinton, 'ValmoroU@state.goV,Re: Schedule,"Monday, July 6, 2009 10:22 AM",,,20
C05758906,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re:,"Monday, July 6, 2009 3:49 PM",,,0
C05758906,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Huma Abedin,Re:,Mon Jul 06 10:13:47 2009,,,0
C05758907,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Jacob Sullivan,Re: speech,"Monday, July 6, 2009 5:14 PM",,,4
C05758908,2,0,0,0.047619047619,0.0,0.047619047619,42,,1,Hillary Clinton,Huma Abedin,Re: Uribe tonite,"Monday, July 6, 2009 8:00 PM",,,178
C05758909,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Huma Abedin,Re: Uribe tonite,"Monday, July 6, 2009 8:08 PM",,,22
C05758909,2,0,0,0.047619047619,0.0,0.047619047619,42,,3,Hillary Clinton,Huma Abedin,Re: Uribe tonite,Mon Jul 06 20:00:18 2009,,,178
C05758911,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Huma Abedin,Re: Colombian President Uribe would like to speak with the Secretary this evening,"Monday, July 6, 2009 8:54 PM",,,14
C05758914,2,1,2.0,0.0769230769231,0.0384615384615,0.0384615384615,26,,1,Hillary Clinton, 'ValmoroU@state.goV;Huma Abedin,Schedule,"Tuesday, July 7, 2009 8:44 AM",,,111
C05758915,1,0,0,0.0588235294118,0.0,0.0588235294118,17,,1,Hillary Clinton, ValmoroLJ ,Stephen Roach,"Tuesday, July 7, 2009 8:48 AM",,,60
C05758919,1,0,0,0.5,0.0,0.5,2,,1,Hillary Clinton,Cheryl Mills,Re: B5,"Friday, July 10, 2009 3:49 PM",,,5
C05758930,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: From Adam Minter's Shanghai Scrap blog,"Saturday, July 11, 2009 7:18 AM",,,0
C05758932,1,0,0,0.2,0.0,0.2,5,,1,Hillary Clinton,Cheryl Mills,Re: Clarity on my tenure in India,"Saturday, July 11, 2009 9:15 AM",,,17
C05758933,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: From Adam Minter's Shanghai Scrap blog,"Saturday, July 11, 2009 9:16 AM",,,0
C05758934,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,Lauren Jiloty; 'ValmoroU@state.goV,Joe DiMento,"Saturday, July 11, 2009 12:45 PM",,,45
C05758935,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Lauren Jiloty,Re: N. Korea,"Saturday, July 11, 2009 3:13 PM",,,50
C05758937,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Saturday, July 11, 2009 4:34 PM",,,30
C05758939,1,0,0,0.030303030303,0.0,0.030303030303,33,,1,Hillary Clinton, 'CampbelIKM@state.goV,Fw: N. Korea,"Saturday, July 11, 2009 4:36 PM",,,149
C05758940,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Lauren Jiloty,Re: N. Korea,"Saturday, July 11, 2009 5:08 PM",,,4
C05758940,0,0,0,0.0,0.0,0.0,10,,3,Hillary Clinton,Lauren Jiloty,Re: N. Korea,Sat Jul 11 15:13:27 2009,,,50
C05758941,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,,Fw: N. Korea,"Saturday, July 11, 2009 8:08 PM",,,4
C05758943,1,0,0,0.037037037037,0.0,0.037037037037,27,,1,Hillary Clinton,Cheryl Mills,Re: Speech,"Sunday, July 12, 2009 11:08 AM",,,108
C05758972,3,0,0,0.1,0.0,0.1,30,,1,Hillary Clinton,'chetyl.mills 'sullivanij@state.gov',Speech,"Sunday, July 12, 2009 6:45 PM",,,153
C05758984,1,0,0,0.05,0.0,0.05,20,,1,Hillary Clinton,'sullivanu@state.gov',Fw: Palau offended by US positions,"Sunday, July 12, 2009 6:56 PM",,,89
C05758985,3,0,0,0.157894736842,0.0,0.157894736842,19,,1,Hillary Clinton,'ImuscatinE,Re: CFR draft,"Tuesday, July 14, 2009 5:35 AM",,,71
C05758986,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Lauren Jiloty,Fw: Back in DC,"Tuesday, July 14, 2009 5:40 AM",,,17
C05758986,10,1,10.0,0.1,0.01,0.09,100,,3,Hillary Clinton,"Roach, Stephen (FM)",Re: Back in DC,Fri Jul 03 04:58:29 2009, 'ValmoroU@state.goV,,475
C05758987,0,0,0,0.0,0.0,0.0,31,,1,Hillary Clinton,Lauren Jiloty,Joe DiMento,"Tuesday, July 14, 2009 5:50 AM",,,133
C05758988,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Huma Abedin,Re: Reminder geithner is in about 10 min,"Tuesday, July 14, 2009 7:34 AM",,,17
C05758989,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton, 'ValmoroU@state.goV;Huma Abedin,Speech,"Tuesday, July 14, 2009 9:23 AM",,,42
C05758990,4,0,0,0.173913043478,0.0,0.173913043478,23,,1,Hillary Clinton,'ImuscatinE,Re: CFR latest draft,"Tuesday, July 14, 2009 9:46 AM",,,100
C05758991,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,'ImuscatinE,Re: CFR latest draft,"Tuesday, July 14, 2009 10:00 AM",,,26
C05758992,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton, 'muscatinel@state.gov',Speech,"Tuesday, July 14, 2009 7:00 PM",,,15
C05758993,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton, 'muscatinel@state.gov',Re: Speech,"Tuesday, July 14, 2009 7:03 PM",,,3
C05758993,1,0,0,0.25,0.0,0.25,4,,3,Hillary Clinton,Lissa Muscatine,Speech,"Tuesday, July 14, 2009 7:00 PM",,,15
C05758994,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton, 'ValmoroU@state.goV,Schedule,"Tuesday, July 14, 2009 7:05 PM",,,58
C05758995,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jacob Sullivan,Speech,"Tuesday, July 14, 2009 7:08 PM",,,0
C05758996,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Jacob Sullivan,Re: Speech,"Tuesday, July 14, 2009 8:38 PM",,,16
C05758996,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Jacob Sullivan,Speech,"Tuesday, July 14, 2009 7:08 PM",,,0
C05758997,3,0,0,0.0731707317073,0.0,0.0731707317073,41,,1,Hillary Clinton, 'muscatinel@state.gov';Jacob Sullivan,Speech,"Tuesday, July 14, 2009 9:09 PM",,,190
C05758998,1,0,0,0.0833333333333,0.0,0.0833333333333,12,,1,Hillary Clinton, 'muscatinel@state.gov',Re: Speech,"Tuesday, July 14, 2009 9:12 PM",,,56
C05758998,3,0,0,0.0731707317073,0.0,0.0731707317073,41,,3,Hillary Clinton,"Lissa Muscatine;Sullivan, Jacob J",Speech,"Tuesday, July 14, 2009 9:09 PM",,,190
C05758999,0,0,0,0.0,0.0,0.0,17,,1,Hillary Clinton, 'muscatinel@state.gov',Re: Speech,"Tuesday, July 14, 2009 9:24 PM",,,58
C05758999,1,0,0,0.0833333333333,0.0,0.0833333333333,12,,3,Hillary Clinton,Lissa Muscatine,Re: Speech,"Tuesday, July 14, 2009 9:12 PM",,,56
C05758999,3,0,0,0.0731707317073,0.0,0.0731707317073,41,,5,Hillary Clinton,"Lissa Muscatine;Sullivan, Jacob J",Speech,"Tuesday, July 14, 2009 9:09 PM",,,190
C05759000,0,1,0.0,0.0,0.0769230769231,-0.0769230769231,13,,1,Hillary Clinton, 'muscatinel@state.gov',Re: Speech,"Tuesday, July 14, 2009 10:03 PM",,,53
C05759000,1,0,0,0.0833333333333,0.0,0.0833333333333,12,,3,Hillary Clinton,Lissa Muscatine,Re: Speech,"Tuesday, July 14, 2009 9:12 PM",,,56
C05759000,3,0,0,0.0731707317073,0.0,0.0731707317073,41,,5,Hillary Clinton,"Lissa Muscatine;Sullivan, Jacob J",Speech,"Tuesday;July 14, 2009 9:09 PM",,,190
C05759001,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,'muscatinel@state.goy'; 'abedinh@state.goy',Re: CFR 7 14 09 9 pm clean,"Tuesday, July 14, 2009 10:04 PM",,,18
C05759002,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton, 'muscatinel@state.gov',Re: Speech,"Tuesday, July 14, 2009 10:04 PM",,,35
C05759002,0,1,0.0,0.0,0.0769230769231,-0.0769230769231,13,,3,Hillary Clinton,Lissa Muscatine,Re: Speech,"Tuesday, July 14, 2009 10:03 PM",,,53
C05759002,1,0,0,0.0833333333333,0.0,0.0833333333333,12,,5,Hillary Clinton,Lissa Muscatine,Re: Speech,"Tuesday, July 14, 2009 9:12 PM",,,56
C05759002,3,0,0,0.0731707317073,0.0,0.0731707317073,41,,7,Hillary Clinton,"Lissa Muscatine; Sullivan, Jacob I",Speech,"Tuesday, July 14, 2009 9:09 PM",,,190
C05759003,1,1,1.0,0.0384615384615,0.0384615384615,0.0,26,,1,Hillary Clinton, 'muscatinel@state.gov',Re: fax issues,"Tuesday, July 14, 2009 10:22 PM",,,106
C05759004,2,0,0,0.0769230769231,0.0,0.0769230769231,26,,1,Hillary Clinton, 'muscatinel@state.gov',Re: fax issues,"Tuesday, July 14, 2009 10:24 PM",,,109
C05759004,1,1,1.0,0.0384615384615,0.0384615384615,0.0,26,,3,Hillary Clinton,Lissa Muscatine,Re: fax issues,"Tuesday, July 14, 2009 10:22 PM",,,106
C05759005,1,0,0,0.166666666667,0.0,0.166666666667,6,,1,Hillary Clinton,Jacob Sullivan,Re: FW: 8:30 draft,"Wednesday, July 15, 2009 7:27 AM",,,22
C05759006,3,0,0,0.136363636364,0.0,0.136363636364,22,,1,Hillary Clinton,Lauren Jiloty,Re: Mini Schedule 7/15/09,"Wednesday, July 15, 2009 7:29 AM", 'ValmoroU@state.goV,,103
C05759007,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Jacob Sullivan,Re: FW: 8:30 draft,"Wednesday, July 15, 2009 7:30 AM",,,18
C05759011,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills,Re: URGENT: Kerry bill on foreign assistance,"Wednesday, July 15, 2009 10:56 PM",,,13
C05759013,1,0,0,0.0714285714286,0.0,0.0714285714286,14,,1,Hillary Clinton,Cheryl Mills,"Re: Small Group Meeting - Thursday, July 16 1:00-1:45pm","Thursday, July 16, 2009 12:19 AM",,,60
C05759014,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Update on US Support of GOH Plan,"Thursday, July 16, 2009 7:39 AM",,,0
C05759015,1,0,0,0.0454545454545,0.0,0.0454545454545,22,,1,Hillary Clinton,Cheryl Mills,Re:,"Thursday, July 16, 2009 7:40 AM", 'ValmoroU@state.goV,,85
C05759016,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Food Security: Investing in Agricultural Development to Reduce Hunger and Poverty,"Thursday, July 16, 2009 7:42 AM",,,0
C05759018,2,0,0,0.0625,0.0,0.0625,32,,1,Hillary Clinton,Derek Chollet,Thank you!!,"Thursday, July 16, 2009 7:48 AM",,,149
C05759019,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Huma Abedin;Lauren Jiloty,Fw: Netanyahu's Speech for Peace: Is Anyone Listening?,"Thursday, July 16, 2009 7:51 AM",,,35
C05759020,3,0,0,0.0652173913043,0.0,0.0652173913043,46,,1,Hillary Clinton, 'bstrider ,Re: Tony Campolo... Fw: Your help is needed,"Thursday, July 16, 2009 7:53 AM",Lauren Jiloty,,211
C05759022,4,1,4.0,0.1,0.025,0.075,40,,1,Hillary Clinton,Jacob Sullivan,Thank you!,"Thursday, July 16, 2009 8:31 AM",,,203
C05759023,5,1,5.0,0.185185185185,0.037037037037,0.148148148148,27,,1,Hillary Clinton,Cheryl Mills,Re: Update on US Support of GOH Plan,"Friday, July 17, 2009 12:58 PM",,,123
C05759024,3,1,3.0,0.230769230769,0.0769230769231,0.153846153846,13,,1,Hillary Clinton,Cheryl Mills,Re: sister-in-law,"Friday, July 17, 2009 12:59 PM",,,62
C05759025,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Cheryl Mills,Re: Congratulations!,"Sunday, July 19, 2009 6:43 AM",Hillary Clinton,,53
C05759026,0,0,0,0.0,0.0,0.0,16,,1,Hillary Clinton,jfarroW,Re: Palau offended by US positions,"Sunday, July 19, 2009 6:46 AM",Jacob Sullivan,,74
C05759028,4,3,1.33333333333,0.0588235294118,0.0441176470588,0.0147058823529,68,,1,Hillary Clinton,'newmyer,Re: update: workshop key findings,"Sunday, July 19 2009 7:53 AM",Hillary Clinton,,298
C05759031,1,0,0,0.0526315789474,0.0,0.0526315789474,19,,1,Hillary Clinton,Cheryl Mills,Re: Follow-up,"Wednesday, July 22, 2009 7:24 PM",,,80
C05759032,2,0,0,0.2,0.0,0.2,10,,1,Hillary Clinton,Cheryl Mills,Re: Urgent! redraft,"Friday, July 24, 2009 5:15 PM",,,47
C05759033,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Cheryl Mills,Re: Title Issue,"Friday, July 24, 2009 6:21 PM",,,4
C05759034,1,0,0,0.2,0.0,0.2,5,,1,Hillary Clinton,Cheryl Mills,Re: Urgent! redraft,"Friday, July 24, 2009 6:22 PM",,,12
C05759034,2,0,0,0.2,0.0,0.2,10,,3,Hillary Clinton,Cheryl Mills,Re: Urgent! redraft,"Friday, July 24, 2009 5:15 PM",,,47
C05759035,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Cheryl Mills,Re: Connecting this weekend,"Saturday, July 25, 2009 8:01 AM",,,31
C05759036,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Huma Abedin,Re: Holbrooke called for you late last night.,"Saturday, July 25, 2009 8:04 AM",,,3
C05759037,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re: Jones,"Saturday, July 25, 2009 10:51 AM",,,4
C05759039,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Huma Abedin,Re: Angela,"Saturday, July 25, 2009 10:51 AM",,,5
C05759040,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Huma Abedin,Re: Angela,"Saturday, July 25, 2009 10:58 AM",,,34
C05759041,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Huma Abedin,Re: Angela,"Saturday, July 25, 2009 11:07 AM",,,52
C05759041,0,0,0,0.0,0.0,0.0,8,,3,Hillary Clinton,Huma Abedin,Re: Angela,Sat Jul 25 10:58:05 2009,,,34
C05759042,1,0,0,0.0666666666667,0.0,0.0666666666667,15,,1,Hillary Clinton,'millscd@state.gov' • Subject: Re: Presidential Appointee Leadership Program,,"Saturday, July 25, 2009 11:39 AM",,,57
C05759043,1,0,0,0.0555555555556,0.0,0.0555555555556,18,,1,Hillary Clinton,Phillipe Reines,MTP briefing?,"Saturday, July 25, 2009 11:55 AM",Huma Abedin,,74
C05759044,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Phillipe Reines,Fw: heads up,"Saturday, July 25, 2009 11:56 AM",,,3
C05759045,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Phillipe Reines,Re: MTP briefing?,"Saturday, July 25, 2009 12:14 PM",,,8
C05759046,0,0,0,0.0,0.0,0.0,15,,1,Hillary Clinton,Lauren Jiloty;Huma Abedin,Question,"Saturday, July 25, 2009 4:43 PM",,,70
C05759047,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Lauren Jiloty,Re: Question,"Saturday, July 25, 2009 6:11 PM",,,4
C05759047,0,0,0,0.0,0.0,0.0,15,,3,Hillary Clinton,Lauren Jiloty;Huma Abedin,Question,Sat Jul 25 16:42:45 2009,,,70
C05759048,1,2,0.5,0.0909090909091,0.181818181818,-0.0909090909091,11,,1,Hillary Clinton,Phillipe Reines,Biden and his Russia comments,"Saturday, July 25, 2009 6:36 PM",,,48
C05759050,2,4,0.5,0.0215053763441,0.0430107526882,-0.0215053763441,93,,1,Hillary Clinton,'preines • 'sullivanjj@state.gov'; 'cheryl.mills 'jacobjlew Huma Abedin,Questions,"Saturday, July 25, 2009 8:46 PM",,,425
C05759051,1,0,0,0.0322580645161,0.0,0.0322580645161,31,,1,Hillary Clinton, 'reinesp@state.goV,. Re: Biden,"Sunday, July 26, 2009 7:37 AM",Huma Abedin,,136
C05759052,0,1,0.0,0.0,0.0526315789474,-0.0526315789474,19,,1,Hillary Clinton,Phillipe Reines,Re: Questions,"Sunday, Jul26, 2009 7:53 AM",,,81
C05759053,1,0,0,0.125,0.0,0.125,8,,1,Hillary Clinton,Huma Abedin,Re: Excellent work!,"Sunday, July 26, 2009 11:38 AM",,,32
C05759054,3,0,0,0.1,0.0,0.1,30,,1,Hillary Clinton,Cheryl Mills,Re: Follow-up,"Sunday, July 26, 2009 12:04 PM",,,123
C05759055,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re: for HRC,"Sunday, July 26, 2009 12:41 PM",,,0
C05759056,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,Cheryl Mills,Re: Follow-up,"Sunday, July 26, 2009 12:54 PM",,,13
C05759056,3,0,0,0.1,0.0,0.1,30,,3,Hillary Clinton,Cheryl Mills,Re: Follow-up,Sun Jul 26 12:04:09 2009,,,123
C05759057,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Cheryl Mills,Re: Follow-up,"Sunday, July 26, 2009 1:49 PM",,,12
C05759057,1,0,0,0.25,0.0,0.25,4,,3,Hillary Clinton,Cheryl Mills,Re: Follow-up,Sun Jul 26 12:54:16 2009,,,13
C05759057,3,0,0,0.1,0.0,0.1,30,,5,Hillary Clinton,Cheryl Mills,Re: Follow-up,Sun Jul 26 12:04:09 2009,,,123
C05759058,2,0,0,0.117647058824,0.0,0.117647058824,17,,1,Hillary Clinton,'Axelrod_,Re: You were tern lc.,"Sunday, Jul 26, 2009 1:51 PM",,,63
C05759059,2,0,0,0.166666666667,0.0,0.166666666667,12,,1,Hillary Clinton,Sandy Berger,Re:,"Sunday, July 26, 2009 1:52 PM",,,54
C05759060,2,0,0,0.0512820512821,0.0,0.0512820512821,39,,1,Hillary Clinton," Burns, William",Re: Note from Bill Burns,"Sunday, Jul 26, 2009 1:53 PM",,,155
C05759060,7,0,0,0.0875,0.0,0.0875,80,,3,Hillary Clinton,William Burns,Re: Note from Bill Burns,"Sun, Jul 5, 2009 5:43 pm",,,393
C05759061,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,,Re: Meet The Press,"Sunday, July 26, 2009 1:53 PM",,,33
C05759062,3,2,1.5,0.136363636364,0.0909090909091,0.0454545454545,22,,1,Hillary Clinton,Strobe Talbott,Re: Brava!,"Sunday, July 26, 2009 1:55 PM",,,84
C05759064,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton, Jacob Lew ,Re: Questions,"Sunday, July 26, 2009 1:56 PM",,,25
C05759065,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Phillipe Reines,Re: Feedback,"'Sunday, July 26, 2009 3:10 PM",,,66
C05759066,1,0,0,0.0555555555556,0.0,0.0555555555556,18,,1,Hillary Clinton,Cheryl Mills,Re: My List,"Monday, July 27, 2009 8:03 AM",,,66
C05759070,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton, 'ValmoroL1@state.gov',Fw: Schedule,"Friday, July 31, 2009 6:16 AM",,,25
C05759070,0,0,0,0.0,0.0,0.0,17,,2,Hillary Clinton,Huma Abedin;Huma Abedin,Schedule,Fri Jul 31 06:13:25 2009,,,72
C05759071,0,1,0.0,0.0,0.142857142857,-0.142857142857,7,,1,Hillary Clinton, 'ValmoroU@state.goV,Fw: Schedule,"Friday, July 31, 2009 6:16 AM",,,26
C05759071,0,0,0,0.0,0.0,0.0,17,,2,Hillary Clinton," AbedIn, Hume;Huma Abedin",Schedule,Fri Jul 31 06:13:25 2009,,,72
C05759072,3,0,0,0.0909090909091,0.0,0.0909090909091,33,,1,Hillary Clinton,Andrew Shapiro,Columbia,"Friday, July 31, 2009 8:00 AM",,,152
C05759073,2,0,0,0.0769230769231,0.0,0.0769230769231,26,,1,Hillary Clinton,Jacob Sullivan,Fw: Ron Kirk,"Friday, July 31, 2009 10:24 AM",,,109
C05759074,2,0,0,0.125,0.0,0.125,16,,1,Hillary Clinton,Lauren Jiloty;Robert Russo,Fw: Braval,"Friday, July 31, 2009 3:25 PM",,,66
C05759075,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Huma Abedin;Huma Abedin,Fw: Feedback,"Friday, July 31, 2009 6:16 PM",,,10
C05759076,3,1,3.0,0.157894736842,0.0526315789474,0.105263157895,19,,1,Hillary Clinton,Wendy Sherman,Re: Superb,"Friday, July 31, 2009 6:18 PM",,,92
C05759077,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Huma Abedin;Huma Abedin,Re: Fwd: From the heart,"Friday, July 31, 2009 10:22 PM",,,10
C05759085,4,0,0,0.117647058824,0.0,0.117647058824,34,,1,Hillary Clinton,David Garten,Re: Small World,"Saturday, August 1,2009 11:55 AM",,,159
C05759086,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,,Re: Former P.,"Saturday, August 1, 2009 2:20 PM",,,15
C05759087,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton,Cheryl Mills;Huma Abedin;Jacob Sullivan,Re: Funeral of Pres. Aquino - Potential Presidential Delegation,"Saturday, August 1, 2009 2:24 PM",,,44
C05759088,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Huma Abedin;Cheryl Mills;Jacob Sullivan,Re: Funeral of Pres. Aquino - Potential Presidential Delegation,"Saturday, August 1, 2009 3:40 PM",,,8
